Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_DSL,InternetService_Fiber optic,Internet Service(Yes/No),Churn
0.07711607,1.0,0.0,0.0,0.028169014,1.0,0.07711607,0.0,0.0,0.0,0.0,0.9228839,0.0,0.0,1.0,0.6097113,0.027895387,0.0,0.07711607,0.9228839,0.0,0.0,1.0,0.0,1.0
1.0,0.20559594,1.0,0.0,0.14084508,1.0,1.0,0.0,0.7944041,0.20559594,0.0,1.0,1.0,0.0,1.0,0.8283213,0.12966083,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.25413045,0.25413045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7088206,0.008156759,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.6052051,0.0,0.0,0.0,0.014084507,0.39479488,0.0,0.0,0.0,0.0,0.0,0.6052051,0.6052051,0.0,1.0,0.27160293,0.0076511893,0.0,0.39479488,0.6052051,0.0,1.0,0.0,0.0,1.0
0.0,0.96526945,1.0,0.034730557,0.39436617,1.0,0.96526945,0.034730557,0.0,0.0,0.0,1.0,1.0,0.0,0.96526945,0.75827795,0.3040265,0.0,0.034730557,0.96526945,0.0,0.0,1.0,0.0,1.0
0.8910606,0.10893943,0.0,0.0,0.10166027,1.0,0.0,0.0,0.10893943,0.0,0.0,0.8910606,0.0,0.0,1.0,0.60756403,0.07633494,0.8910606,0.0,0.10893943,0.0,0.0,1.0,0.0,1.0
0.51017773,0.48982227,0.48982227,0.0,0.119574964,1.0,1.0,0.0,0.0,1.0,0.0,0.51017773,1.0,0.0,0.48982227,0.75508964,0.10387649,0.0,0.51017773,0.48982227,0.0,0.0,1.0,0.0,1.0
0.26901546,0.26901546,0.7309845,0.7309845,0.38407063,1.0,1.0,0.7309845,0.7309845,0.0,0.26901546,1.0,1.0,0.3496013,0.0,0.8541873,0.32687852,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.014084507,1.0,0.0,0.0,0.0,1.0,0.3865121,0.3865121,0.3865121,0.0,0.6134879,0.5749443,0.016382337,0.0,0.0,1.0,0.0,0.3865121,0.6134879,0.0,1.0
0.6391192,0.0,0.0,0.0,0.0,1.0,0.0,0.6391192,0.0,0.3608808,0.0,0.0,0.0,0.0,1.0,0.30576044,0.0034824517,0.0,0.6391192,0.0,0.3608808,1.0,0.0,0.0,1.0
0.09706683,0.0,0.09706683,0.09706683,0.014084507,0.9029332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09706683,0.02480717,0.0016991892,0.0,0.0,0.0,1.0,0.09706683,0.0,0.9029332,1.0
0.75554025,0.24445973,0.75554025,0.75554025,0.028169014,0.75554025,0.0,0.0,0.0,0.24445973,0.0,0.0,0.24445973,0.0,0.24445973,0.2515418,0.013286146,0.0,0.0,0.24445973,0.75554025,1.0,0.0,0.0,1.0
0.5122871,0.0,1.0,0.5122871,0.1484065,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122871,0.0,0.48771295,0.44476295,0.08278648,0.0,0.0,1.0,0.0,0.5122871,0.48771295,0.0,1.0
0.0,0.0,0.0,0.0,0.30762604,1.0,0.0,0.42072442,0.57927555,0.0,0.57927555,0.0,0.0,0.27704486,1.0,0.34372085,0.13634314,0.42072442,0.57927555,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02025792,0.00017146557,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.2926691,0.70733094,0.70733094,0.0,0.4201313,1.0,1.0,0.0,0.2926691,0.0,0.0,0.0,1.0,0.0,1.0,0.67859405,0.30214873,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.45120347,1.0,0.54879653,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.54879653,0.45120347,0.0,1.0,0.6701373,0.007708147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.6695255,0.0,0.0,0.6695255,0.0,0.0,0.33047453,0.0,1.0,0.6104435,0.0070158746,0.0,0.0,0.33047453,0.6695255,0.0,1.0,0.0,1.0
0.7914348,0.7914348,0.0,0.0,0.35211265,1.0,0.0,0.0,0.20856515,0.20856515,0.0,1.0,0.7914348,0.0,0.7914348,0.723359,0.2688159,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.056997407,1.0,0.0,0.0,0.046815645,0.95318437,0.0,1.0,0.95318437,0.0,0.046815645,0.77341294,0.054650918,0.95318437,0.0,0.046815645,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.44009697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51464677,0.0059049157,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.002770749,1.0,0.9972293,0.0,0.0,1.0,0.9972293,0.0,0.002770749,0.0,0.0,0.9972293,0.002770749,0.0,1.0,0.6746255,0.007760197,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.35307983,0.0,0.0,0.0,0.24854816,1.0,1.0,0.0,0.35307983,0.0,0.0,0.35307983,0.64692014,0.0,1.0,0.6881823,0.17445756,0.64692014,0.35307983,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.031486902,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.71949697,0.008280573,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.22595085,1.0,0.0,0.6524963,0.3475037,0.3475037,0.0,0.6524963,0.6524963,0.0,1.0,0.7008949,0.16929677,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.5862431,0.5862431,0.0,0.0,0.014084507,1.0,0.0,1.0,0.5862431,0.4137569,0.0,0.0,0.0,0.0,0.4137569,0.36520833,0.010291469,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.9444242,0.0,0.055575803,0.5344285,1.0,1.0,0.0,0.0,0.055575803,0.0,1.0,1.0,0.0,1.0,0.77214,0.4317166,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.99516815,0.004831824,0.0,0.0,0.112676054,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.004831824,0.7966232,0.10439376,0.0,0.99516815,0.004831824,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.33502686,0.77663636,0.77663636,0.22336362,0.0,0.0,0.22336362,0.0,0.0,0.3714348,0.77663636,0.27072078,0.121239536,0.22336362,0.77663636,0.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.30423972,0.0,0.014084507,0.30423972,0.0,0.69576025,0.69576025,0.0,0.0,0.0,0.69576025,0.0,1.0,0.24834307,0.0064712157,0.0,0.30423972,0.69576025,0.0,1.0,0.0,0.0,1.0
0.114138715,1.0,0.114138715,0.114138715,0.4523118,1.0,1.0,0.0,1.0,0.8858613,0.0,0.0,0.0,0.0,1.0,0.64790946,0.3113003,0.0,0.8858613,0.0,0.114138715,0.0,1.0,0.0,1.0
0.2090894,0.2090894,0.2090894,0.0,0.3996159,1.0,0.0,0.2090894,0.0,0.2090894,0.0,1.0,1.0,0.0,1.0,0.73930323,0.31575835,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.0,0.0,0.014084507,1.0,0.0,0.35068697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27906096,0.008537758,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.4688011,0.4688011,0.0,0.0,0.4084507,1.0,0.4688011,0.4688011,0.4688011,0.4688011,0.0,0.53119886,0.53119886,0.0,0.53119886,0.7231817,0.31593153,0.0,0.4688011,0.53119886,0.0,0.0,1.0,0.0,1.0
1.0,0.7305355,0.0,0.0,0.014084507,1.0,0.7305355,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7429885,0.017463181,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.70224303,0.0,0.0,0.0,0.09439778,1.0,0.0,0.70224303,0.297757,0.0,0.0,1.0,0.297757,0.0,0.297757,0.6912352,0.07498023,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.9582543,1.0,0.48197103,0.518029,1.0,1.0,1.0,1.0,1.0,0.7297241,1.0,0.910358,0.8715738,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.50468343,0.0,0.49531657,0.49531657,0.1971831,1.0,1.0,0.0,0.50468343,0.0,0.0,0.0,0.0,0.0,1.0,0.58803695,0.12586793,0.49531657,0.0,0.50468343,0.0,0.0,1.0,0.0,1.0
0.5475052,0.45249483,0.5475052,0.0,0.46345055,1.0,0.45249483,0.5475052,0.0,1.0,0.5475052,1.0,1.0,0.2618503,1.0,0.8295848,0.38748837,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.7955214,1.0,0.20447864,0.0,1.0,1.0,0.20447864,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8247501,0.009501199,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.7505843,0.0,0.2218392,1.0,1.0,0.7505843,0.7505843,0.7505843,0.24941571,0.0,0.24941571,0.0,0.24941571,0.71306634,0.16547032,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.87671536,0.123284645,0.123284645,0.2517847,1.0,0.87671536,0.0,0.87671536,0.123284645,0.0,1.0,0.123284645,0.0,0.87671536,0.7045455,0.2028054,0.0,0.0,0.87671536,0.123284645,0.0,1.0,0.0,1.0
0.0,0.0,0.82858723,0.82858723,0.08933556,0.0,0.0,0.82858723,0.0,0.0,0.82858723,0.17141277,0.0,0.0,1.0,0.16203265,0.030387528,0.0,0.17141277,0.82858723,0.0,1.0,0.0,0.0,1.0
0.3800395,0.6199605,0.6199605,0.0,0.53380555,1.0,0.6199605,0.3800395,0.3800395,0.3800395,0.3800395,0.6199605,0.3800395,0.18175803,0.6199605,0.62652266,0.36329582,0.0,0.3800395,0.6199605,0.0,0.3800395,0.6199605,0.0,1.0
1.0,0.0,0.0,0.0,0.29982716,1.0,1.0,0.031969912,0.0,0.031969912,1.0,0.9680301,0.0,0.0,0.9680301,0.7060572,0.22790399,0.0,0.031969912,0.9680301,0.0,0.031969912,0.9680301,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68828493,0.019402996,0.00016155094,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.1705562,0.8294438,0.0,0.0,0.08450705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1705562,0.5541904,0.060658645,0.0,0.0,0.1705562,0.8294438,0.0,1.0,0.0,1.0
0.97309244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.026907582,0.0,0.97309244,0.0,0.0,0.0,1.0,0.33742273,0.0038496405,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.05663401,0.0,0.0,0.0,0.08530471,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3252226,0.038760826,0.0,0.0,0.05663401,0.943366,1.0,0.0,0.0,1.0
0.0,0.36396378,0.0,0.0,0.014084507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36396378,0.26729774,0.008334716,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26745474,0.0030382187,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1.0,0.48154157,0.0,0.0,0.056338023,1.0,0.0,0.5184584,0.0,0.0,0.5184584,0.0,0.0,0.0,0.48154157,0.4288646,0.033970207,0.0,0.0,0.5184584,0.48154157,0.5184584,0.48154157,0.0,1.0
0.0,0.97006977,0.97006977,0.0,0.23985817,1.0,0.0,0.0,0.029930213,0.0,0.0,0.0,0.97006977,0.0,0.029930213,0.59860027,0.16200155,0.0,0.029930213,0.97006977,0.0,0.0,1.0,0.0,1.0
0.13909511,0.0,0.0,0.0,0.014084507,1.0,0.0,0.8609049,0.13909511,0.0,0.0,0.0,0.0,0.0,1.0,0.29575992,0.008477063,0.0,0.13909511,0.8609049,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.6288525,0.6288525,0.04225352,1.0,0.3711475,0.0,0.3711475,0.0,0.0,0.0,0.6288525,0.0,0.0,0.61217576,0.0328859,0.3711475,0.0,0.6288525,0.0,0.0,1.0,0.0,1.0
0.0,0.7514072,0.7514072,0.0,0.07042253,1.0,0.0,0.0,1.0,0.0,0.0,0.24859282,0.7514072,0.0,1.0,0.65782666,0.05786192,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74896747,0.27575088,0.0031344295,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.75693107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018152311,0.00014704675,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.0,0.0,0.5596461,0.0,0.028169014,1.0,0.5596461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53578496,0.02385068,0.44035384,0.5596461,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.18902527,0.8109747,0.8109747,0.0677602,1.0,0.0,0.0,0.8109747,0.0,0.0,0.18902527,1.0,0.0,1.0,0.6609423,0.052940037,0.0,0.8109747,0.18902527,0.0,0.0,1.0,0.0,1.0
0.06677775,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32016546,0.0036495072,0.0,0.0,0.93322223,0.06677775,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.012883633,8.594571e-05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.7715845,0.22841546,0.0,0.6543215,1.0,0.22841546,1.0,0.0,0.22841546,0.22841546,0.22841546,1.0,0.10924217,0.0,0.66654044,0.46473512,0.0,0.0,0.22841546,0.7715845,0.22841546,0.7715845,0.0,1.0
0.7938487,0.7938487,0.0,0.0,0.014084507,1.0,1.0,0.0,0.0,0.7938487,0.0,0.20615128,0.7938487,0.0,1.0,0.69355386,0.018568411,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.014084507,1.0,0.0028784124,0.9971216,0.0,0.0,0.0,0.9971216,0.9971216,0.0,0.9971216,0.5225069,0.014781988,0.0,0.0028784124,0.9971216,0.0,0.9971216,0.0028784124,0.0,1.0
0.85074544,1.0,0.85074544,0.0,0.18099642,1.0,1.0,0.0,1.0,0.14925455,0.0,1.0,1.0,0.0,1.0,0.8253731,0.15580188,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.06982085,0.0,0.0,0.3773315,1.0,1.0,0.9301792,1.0,0.06982085,0.0,0.06982085,1.0,0.0,0.9301792,0.7666611,0.3046746,0.0,0.9301792,0.0,0.06982085,0.0,1.0,0.0,1.0
0.28272802,0.0,0.717272,0.0,0.06644045,1.0,1.0,0.0,0.28272802,0.0,0.0,1.0,0.0,0.0,1.0,0.66515106,0.05078549,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.58663994,0.41336003,0.0,0.08450705,1.0,0.0,0.58663994,0.0,0.41336003,0.0,0.0,0.0,0.0,0.41336003,0.57375747,0.05562318,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.94887716,0.0,0.0,0.0,1.0,0.94887716,0.0,0.0,0.051122837,0.0,0.0,0.0,0.0,1.0,0.5592802,0.0064225327,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.020747393,0.0,0.0,0.0,0.12676056,1.0,1.0,0.0,0.0,0.0,0.0,0.97925264,0.020747393,0.0,0.97925264,0.67470944,0.09407253,0.97925264,0.0,0.020747393,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.1482076,0.7386302,0.7386302,0.26136985,0.0,0.7386302,0.26136985,0.26136985,0.0,0.0,0.26136985,0.3319081,0.06765808,0.0,0.26136985,0.7386302,0.0,1.0,0.0,0.0,1.0
0.93424445,0.0,1.0,0.06575557,0.9766541,1.0,1.0,0.06575557,0.06575557,0.0,0.0,1.0,1.0,0.96569276,1.0,0.7587939,0.75745153,0.93424445,0.0,0.06575557,0.0,0.0,1.0,0.0,1.0
1.0,0.82752675,0.0,0.0,0.51675904,1.0,0.82752675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82752675,0.5668175,0.3262544,0.17247324,0.0,0.82752675,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.7541983,0.0,0.37312117,1.0,1.0,0.7541983,0.0,0.0,1.0,1.0,1.0,0.0,0.7541983,0.84240025,0.32860848,0.7541983,0.0,0.24580167,0.0,0.0,1.0,0.0,1.0
0.0,1.0,0.44474044,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.7561129,0.00870521,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019307777,0.00016044686,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.14181238,0.0,0.0,0.0,0.056338023,1.0,0.14181238,0.0,0.0,0.8581876,0.0,1.0,1.0,0.0,0.14181238,0.77493817,0.054574393,0.8581876,0.0,0.0,0.14181238,0.0,1.0,0.0,1.0
0.3163505,0.6836495,0.0,0.0,0.18827182,1.0,0.3163505,0.0,1.0,0.3163505,0.0,0.0,0.0,0.0,1.0,0.5903415,0.12122472,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.98461,0.0,0.0,0.12719408,1.0,0.01538998,0.0,0.0,0.98461,0.01538998,0.01538998,1.0,0.0073604286,0.98461,0.6585834,0.097722046,0.0,0.98461,0.0,0.01538998,0.01538998,0.98461,0.0,1.0
0.9388125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9388125,0.061187483,0.0,1.0,0.16401647,0.0018386398,0.061187483,0.0,0.9388125,0.0,1.0,0.0,0.0,1.0
0.0,0.94103736,0.94103736,0.0,0.08450705,1.0,0.0,0.0,0.05896267,0.0,0.0,1.0,1.0,0.0,1.0,0.711742,0.075864986,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.5189841,0.5189841,0.0,0.40114105,1.0,0.5189841,0.0,0.5189841,0.5189841,0.0,0.48101592,1.0,0.0,1.0,0.74559456,0.3151722,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.3402987,0.0,0.73689294,1.0,1.0,0.6597013,0.3402987,1.0,0.0,1.0,1.0,0.31550932,1.0,0.85646087,0.6479827,0.6597013,0.0,0.3402987,0.0,0.0,1.0,0.0,1.0
0.8697358,0.0,0.13026424,0.13026424,0.17818762,1.0,0.8697358,0.0,0.0,0.13026424,0.0,0.0,0.13026424,0.0,0.8697358,0.54192895,0.11303135,0.0,0.0,0.13026424,0.8697358,0.13026424,0.8697358,0.0,1.0
0.9745864,0.9745864,0.025413578,0.0,0.12747644,1.0,0.0,0.025413578,0.0,0.9745864,0.025413578,0.0,0.9745864,0.0,0.9745864,0.65925074,0.09771208,0.025413578,0.9745864,0.0,0.0,0.0,1.0,0.0,1.0
0.11652013,0.8834799,0.8834799,0.8834799,0.7697245,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.47826087,1.0,0.861489,0.66637254,0.8834799,0.11652013,0.0,0.0,0.0,1.0,0.0,1.0
0.7174435,0.0,0.0,0.0,0.014084507,1.0,0.7174435,0.0,0.0,0.0,0.0,0.28255647,0.0,0.0,0.7174435,0.5823475,0.014382041,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.20981878,0.1971831,1.0,0.0,0.7901812,0.20981878,0.0,0.0,0.7901812,0.20981878,0.0,0.20981878,0.67549306,0.14438768,0.20981878,0.0,0.7901812,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.016330704,0.0,1.0,0.0,0.9836693,0.0,0.016330704,0.0,0.0,0.0,0.0,0.9836693,0.30155748,0.00343371,0.0,0.0,0.016330704,0.9836693,1.0,0.0,0.0,1.0
1.0,0.0851387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063734725,0.00067566824,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.17311782,1.0,0.0,0.9883538,1.0,1.0,0.0,1.0,1.0,0.8268822,1.0,1.0,1.0,1.0,0.8913396,0.88529146,0.17311782,0.8268822,0.0,0.0,0.0,1.0,0.0,1.0
0.58322823,0.58322823,0.41677174,0.0,0.40143508,0.58322823,0.58322823,0.41677174,0.41677174,0.41677174,0.0,0.0,0.0,0.19932562,1.0,0.42579567,0.19429263,0.58322823,0.0,0.41677174,0.0,0.41677174,0.58322823,0.0,1.0
0.8322303,0.1677697,0.0,0.0,0.056338023,1.0,0.8322303,0.0,0.0,0.0,0.0,1.0,0.1677697,0.0,1.0,0.67334735,0.052675575,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.80178386,0.37190634,1.0,0.19821613,0.80178386,0.0,0.0,0.0,0.0,0.19821613,0.0,1.0,0.58320737,0.23595369,0.80178386,0.0,0.19821613,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,1.0,0.14504789,0.0,0.0,0.8549521,0.0,0.0,0.0,0.0,0.0,0.5776043,0.0066350373,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.3163844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6158192,0.0070782173,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.03001327,0.0,0.18267587,0.0,0.0,0.03001327,0.0,0.96998674,0.03001327,1.0,1.0,0.0,1.0,0.32448804,0.08005688,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.57746357,0.42253643,0.0,0.112676054,1.0,0.57746357,0.0,0.42253643,0.42253643,0.0,0.0,0.57746357,0.0,1.0,0.64302427,0.0837378,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.6976785,0.6976785,0.45758295,1.0,0.6976785,0.6976785,0.0,0.6976785,1.0,1.0,0.0,0.0,0.0,0.5761189,0.29378325,0.0,0.0,1.0,0.0,0.6976785,0.3023215,0.0,1.0
0.5244979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32257587,0.0036774608,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3725524,0.004257041,0.0,0.0,0.012119026,0.98788095,1.0,0.0,0.0,1.0
1.0,1.0,0.022362016,0.022362016,0.8347654,1.0,1.0,0.022362016,0.022362016,1.0,1.0,1.0,1.0,0.489928,0.977638,0.8701193,0.74112326,0.0,0.022362016,0.977638,0.0,0.022362016,0.977638,0.0,1.0
0.7374262,0.7374262,0.0,0.0,0.16161764,1.0,0.0,0.0,0.0,0.7374262,0.26257378,0.0,0.0,0.0,1.0,0.5565358,0.105913654,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0,0.40162218,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.24241191,0.11593613,0.7575881,0.78593254,0.32564145,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.32675278,0.0,0.32675278,0.0,0.15980978,1.0,1.0,1.0,0.0,0.0,0.32675278,1.0,0.6732472,0.0,0.32675278,0.78868484,0.13948427,0.0,0.32675278,0.0,0.6732472,0.0,1.0,0.0,1.0
0.17632377,0.8236762,0.0,0.0,0.028169014,1.0,1.0,0.0,0.8236762,0.8236762,0.0,1.0,1.0,0.0,1.0,0.84844655,0.031756338,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.34235728,0.0,0.0,0.0,0.86397684,1.0,1.0,0.0,0.34235728,0.6576427,0.0,1.0,1.0,0.47826087,0.6576427,0.79182506,0.70512015,0.34235728,0.0,0.6576427,0.0,0.0,1.0,0.0,1.0
0.686798,0.0,0.31320205,0.0,0.6376799,0.686798,0.686798,0.0,0.31320205,0.686798,0.0,1.0,1.0,0.31320205,0.686798,0.6572936,0.40444633,0.0,0.0,1.0,0.0,0.31320205,0.686798,0.0,1.0
0.40885618,0.0,0.5911438,0.5911438,0.067855105,1.0,0.5911438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5911438,0.052116916,0.0135313915,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014758423,0.000107687665,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.646042,0.353958,1.0,0.353958,0.59503514,1.0,0.353958,0.646042,0.353958,1.0,0.646042,0.646042,0.646042,0.30897665,1.0,0.78799856,0.47542286,0.0,0.646042,0.353958,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.88574785,0.0,0.7227392,1.0,1.0,0.0,1.0,0.11425213,0.0,1.0,1.0,0.0,1.0,0.8066071,0.59176534,0.0,0.88574785,0.11425213,0.0,0.0,1.0,0.0,1.0
1.0,0.69376594,0.69376594,0.0,0.39322114,1.0,1.0,0.0,0.0,0.30623403,0.69376594,0.69376594,1.0,0.0,1.0,0.79163116,0.32215288,0.0,0.69376594,0.30623403,0.0,0.0,1.0,0.0,1.0
0.27867034,0.0,0.0,0.0,0.2276618,1.0,0.0,0.7213297,0.0,0.27867034,0.0,0.0,0.27867034,0.0,0.27867034,0.33781725,0.09935083,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,0.04225352,1.0,0.42475644,0.0,0.5752436,0.0,0.5752436,0.0,0.0,0.0,0.0,0.35671765,0.025177725,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.26149836,0.48672307,0.0,0.0,0.51327693,0.51327693,0.48672307,0.0,0.51327693,0.24548028,0.51327693,0.2912647,0.10192604,0.51327693,0.0,0.0,0.48672307,1.0,0.0,0.0,1.0
0.6205508,0.0,0.37944922,0.37944922,0.112676054,1.0,0.37944922,0.0,0.0,0.37944922,0.0,0.0,0.0,0.0,0.37944922,0.556402,0.074943714,0.37944922,0.0,0.6205508,0.0,0.0,1.0,0.0,1.0
